iteration,elapsed_ns
5790,5791948000
5791,5792948000
5792,5793948000
5793,5794948000
5794,5795948000
5795,5796948000
5796,5797948000
5797,5798948000
5798,5799948000
5799,5800949000
5800,5801949000
5801,5802949000
5802,5803949000
5803,5804949000
5804,5805949000
5805,5806949000
5806,5807949000
5807,5808949000
5808,5809949000
5809,5810949000
5810,5811950000
5811,5812950000
5812,5813950000
5813,5814950000
5814,5815950000
5815,5816950000
5816,5817950000
5817,5818950000
5818,5819950000
5819,5820950000
5820,5821950000
5821,5822950000
5822,5823951000
5823,5824951000
5824,5825951000
5825,5826951000
5826,5827954000
5827,5828951000
5828,5829951000
5829,5830951000
5830,5831951000
5831,5832955000
5832,5833952000
5833,5834952000
5834,5835952000
5835,5836952000
5836,5837952000
5837,5838955000
5838,5839952000
5839,5840952000
5840,5841952000
5841,5842952000
5842,5843952000
5843,5844952000
5844,5845952000
5845,5846953000
5846,5847953000
5847,5848953000
5848,5849953000
5849,5850953000
5850,5851953000
5851,5852953000
5852,5853953000
5853,5854953000
5854,5855953000
5855,5856957000
5856,5857954000
5857,5858957000
5858,5859954000
5859,5860954000
5860,5861954000
5861,5862954000
5862,5863954000
5863,5864954000
5864,5865954000
5865,5866954000
5866,5867955000
5867,5868955000
5868,5869955000
5869,5870955000
5870,5871955000
5871,5872955000
5872,5873955000
5873,5874958000
5874,5875959000
5875,5876955000
5876,5877955000
5877,5878955000
5878,5879955000
5879,5880956000
5880,5881956000
5881,5882956000
5882,5883956000
5883,5884956000
5884,5885956000
5885,5886956000
5886,5887956000
5887,5888956000
5888,5889956000
5889,5890956000
5890,5891956000
5891,5892957000
5892,5893957000
5893,5894960000
5894,5895957000
5895,5896960000
5896,5897957000
5897,5898957000
5898,5899957000
5899,5900957000
5900,5901957000
5901,5902958000
5902,5903958000
5903,5904958000
5904,5905961000
5905,5906958000
5906,5907958000
5907,5908958000
5908,5909962000
5909,5910958000
5910,5911959000
5911,5912959000
5912,5913959000
5913,5914959000
5914,5915959000
5915,5916959000
5916,5917959000
5917,5918959000
5918,5919959000
5919,5920959000
5920,5921959000
5921,5922959000
5922,5923960000
5923,5924960000
5924,5925963000
5925,5926960000
5926,5927960000
5927,5928960000
5928,5929960000
5929,5930960000
5930,5931960000
5931,5932964000
5932,5933960000
5933,5934961000
5934,5935961000
5935,5936961000
5936,5937961000
5937,5938961000
5938,5939961000
5939,5940961000
5940,5941961000
5941,5942961000
5942,5943961000
5943,5944961000
5944,5945962000
5945,5946962000
5946,5947962000
5947,5948962000
5948,5949962000
5949,5950962000
5950,5951962000
5951,5952962000
5952,5953962000
5953,5954962000
5954,5955966000
5955,5956963000
5956,5957963000
5957,5958966000
5958,5959963000
5959,5960963000
5960,5961963000
5961,5962963000
5962,5963963000
5963,5964963000
5964,5965963000
5965,5966964000
5966,5967964000
5967,5968964000
5968,5969964000
5969,5970964000
5970,5971964000
5971,5972964000
5972,5973964000
5973,5974964000
5974,5975964000
5975,5976964000
5976,5977964000
5977,5978965000
5978,5979965000
5979,5980965000
5980,5981965000
5981,5982965000
5982,5983965000
5983,5984965000
5984,5985965000
5985,5986965000
5986,5987965000
5987,5988965000
5988,5989966000
5989,5990966000
5990,5991966000
5991,5992966000
5992,5993969000
5993,5994966000
5994,5995966000
5995,5996966000
5996,5997966000
5997,5998967000
5998,5999967000
5999,6000967000
6000,6001967000
6001,6002967000
6002,6003967000
6003,6004967000
6004,6005967000
6005,6006967000
6006,6007968000
6007,6008968000
6008,6009968000
6009,6010968000
6010,6011968000
6011,6012968000
6012,6013968000
6013,6014968000
6014,6015968000
6015,6016968000
6016,6017969000
6017,6018969000
6018,6019969000
6019,6020969000
6020,6021969000
6021,6022969000
6022,6023972000
6023,6024973000
6024,6025973000
6025,6026970000
6026,6027973000
6027,6028970000
6028,6029970000
6029,6030970000
6030,6031970000
6031,6032970000
6032,6033970000
6033,6034970000
6034,6035970000
6035,6036974000
6036,6037970000
6037,6038971000
6038,6039971000
6039,6040971000
6040,6041971000
6041,6042971000
6042,6043971000
6043,6044971000
6044,6045971000
6045,6046971000
6046,6047971000
6047,6048975000
6048,6049972000
6049,6050972000
6050,6051972000
6051,6052972000
6052,6053972000
6053,6054972000
6054,6055973000
6055,6056973000
6056,6057973000
6057,6058973000
6058,6059973000
6059,6060973000
6060,6061973000
6061,6062973000
6062,6063973000
6063,6064973000
6064,6065973000
6065,6066974000
6066,6067974000
6067,6068974000
6068,6069974000
6069,6070974000
6070,6071974000
6071,6072974000
6072,6073975000
6073,6074975000
6074,6075975000
6075,6076975000
6076,6077975000
6077,6078975000
6078,6079975000
6079,6080975000
6080,6081975000
6081,6082975000
6082,6083975000
6083,6084979000
6084,6085976000
6085,6086976000
6086,6087976000
6087,6088976000
6088,6089979000
6089,6090976000
6090,6091976000
6091,6092976000
6092,6093977000
6093,6094977000
6094,6095977000
6095,6096977000
6096,6097977000
6097,6098977000
6098,6099977000
6099,6100977000
6100,6101977000
6101,6102977000
6102,6103977000
6103,6104977000
6104,6105978000
6105,6106978000
6106,6107978000
6107,6108978000
6108,6109978000
6109,6110978000
6110,6111978000
6111,6112978000
6112,6113978000
6113,6114978000
6114,6115978000
6115,6116979000
6116,6117979000
6117,6118979000
6118,6119979000
6119,6120979000
6120,6121979000
6121,6122979000
6122,6123979000
6123,6124979000
6124,6125979000
6125,6126983000
6126,6127980000
6127,6128980000
6128,6129980000
6129,6130980000
6130,6131980000
6131,6132980000
6132,6133984000
6133,6134980000
6134,6135981000
6135,6136981000
6136,6137981000
6137,6138981000
6138,6139981000
6139,6140981000
6140,6141981000
6141,6142981000
6142,6143981000
6143,6144982000
6144,6145982000
6145,6146982000
6146,6147982000
6147,6148982000
6148,6149982000
6149,6150982000
6150,6151982000
6151,6152982000
6152,6153982000
6153,6154986000
6154,6155982000
6155,6156983000
6156,6157983000
6157,6158983000
6158,6159983000
6159,6160983000
6160,6161983000
6161,6162983000
6162,6163983000
6163,6164983000
6164,6165983000
6165,6166983000
6166,6167984000
6167,6168984000
6168,6169984000
6169,6170984000
6170,6171984000
6171,6172984000
6172,6173984000
6173,6174987000
6174,6175984000
6175,6176988000
6176,6177985000
6177,6178985000
6178,6179985000
6179,6180985000
6180,6181985000
6181,6182985000
6182,6183988000
6183,6184985000
6184,6185986000
6185,6186986000
6186,6187986000
6187,6188986000
6188,6189986000
6189,6190986000
6190,6191989000
6191,6192986000
6192,6193986000
6193,6194986000
6194,6195986000
6195,6196987000
6196,6197987000
6197,6198987000
6198,6199990000
6199,6200987000
6200,6201987000
6201,6202987000
6202,6203987000
6203,6204987000
6204,6205987000
6205,6206987000
6206,6207987000
6207,6208988000
6208,6209988000
6209,6210988000
6210,6211988000
6211,6212988000
6212,6213988000
6213,6214988000
6214,6215988000
6215,6216988000
6216,6217988000
6217,6218989000
6218,6219989000
6219,6220989000
6220,6221989000
6221,6222989000
6222,6223989000
6223,6224992000
6224,6225989000
6225,6226989000
6226,6227989000
6227,6228989000
6228,6229990000
6229,6230990000
6230,6231990000
6231,6232990000
6232,6233990000
6233,6234990000
6234,6235990000
6235,6236990000
6236,6237991000
6237,6238991000
6238,6239991000
6239,6240991000
6240,6241991000
6241,6242991000
6242,6243991000
6243,6244991000
6244,6245991000
6245,6246991000
6246,6247991000
6247,6248995000
6248,6249991000
6249,6250992000
6250,6251992000
6251,6252992000
6252,6253992000
6253,6254992000
6254,6255992000
6255,6256992000
6256,6257992000
6257,6258992000
6258,6259993000
6259,6260993000
6260,6261993000
6261,6262993000
6262,6263993000
6263,6264993000
6264,6265993000
6265,6266993000
6266,6267993000
6267,6268993000
6268,6269993000
6269,6270994000
6270,6271994000
6271,6272997000
6272,6273994000
6273,6274994000
6274,6275994000
6275,6276994000
6276,6277994000
6277,6278994000
6278,6279994000
6279,6280994000
6280,6281995000
6281,6282995000
6282,6283995000
6283,6284995000
6284,6285999000
6285,6286999000
6286,6287999000
6287,6288999000
6288,6289999000
6289,6290999000
6290,6291999000
6291,6292999000
6292,6294000000
6293,6295000000
6294,6296000000
6295,6297000000
6296,6298000000
6297,6299000000
6298,6300003000
6299,6301000000
6300,6302000000
6301,6303000000
6302,6304001000
6303,6305001000
6304,6306001000
6305,6307001000
6306,6308001000
6307,6309001000
6308,6310004000
6309,6311001000
6310,6312001000
6311,6313005000
6312,6314001000
6313,6315001000
6314,6316002000
6315,6317002000
6316,6318002000
6317,6319002000
6318,6320006000
6319,6321002000
6320,6322002000
6321,6323005000
6322,6324002000
6323,6325002000
6324,6326002000
6325,6327003000
6326,6328003000
6327,6329003000
6328,6330003000
6329,6331003000
6330,6332006000
6331,6333003000
6332,6334003000
6333,6335003000
6334,6336003000
6335,6337003000
6336,6338003000
6337,6339004000
6338,6340007000
6339,6341004000
6340,6342007000
6341,6343004000
6342,6344004000
6343,6345004000
6344,6346004000
6345,6347004000
6346,6348004000
6347,6349004000
6348,6350004000
6349,6351005000
6350,6352005000
6351,6353005000
6352,6354005000
6353,6355005000
6354,6356005000
6355,6357005000
6356,6358009000
6357,6359009000
6358,6360005000
6359,6361006000
6360,6362006000
6361,6363006000
6362,6364006000
6363,6365006000
6364,6366006000
6365,6367006000
6366,6368006000
6367,6369009000
6368,6370006000
6369,6371006000
6370,6372006000
6371,6373007000
6372,6374007000
6373,6375007000
6374,6376007000
6375,6377007000
6376,6378007000
6377,6379007000
6378,6380007000
6379,6381012000
6380,6382012000
6381,6383012000
6382,6384013000
6383,6385013000
6384,6386013000
6385,6387013000
6386,6388013000
6387,6389016000
6388,6390013000
6389,6391013000
6390,6392013000
6391,6393013000
6392,6394013000
6393,6395013000
6394,6396013000
6395,6397014000
6396,6398014000
6397,6399014000
6398,6400014000
6399,6401014000
6400,6402014000
6401,6403014000
6402,6404014000
6403,6405014000
6404,6406014000
6405,6407014000
6406,6408014000
6407,6409014000
6408,6410015000
6409,6411015000
6410,6412015000
6411,6413015000
6412,6414015000
6413,6415015000
6414,6416015000
6415,6417018000
6416,6418015000
6417,6419015000
6418,6420015000
6419,6421015000
6420,6422016000
6421,6423019000
6422,6424016000
6423,6425016000
6424,6426019000
6425,6427016000
6426,6428016000
6427,6429016000
6428,6430016000
6429,6431016000
6430,6432016000
6431,6433016000
6432,6434017000
6433,6435017000
6434,6436017000
6435,6437017000
6436,6438017000
6437,6439017000
6438,6440020000
6439,6441017000
6440,6442017000
6441,6443017000
6442,6444021000
6443,6445018000
6444,6446018000
6445,6447018000
6446,6448018000
6447,6449018000
6448,6450018000
6449,6451022000
6450,6452018000
6451,6453019000
6452,6454019000
6453,6455022000
6454,6456019000
6455,6457019000
6456,6458019000
6457,6459019000
6458,6460019000
6459,6461019000
6460,6462019000
6461,6463019000
6462,6464019000
6463,6465023000
6464,6466023000
6465,6467020000
6466,6468020000
6467,6469020000
6468,6470020000
6469,6471020000
6470,6472020000
6471,6473020000
6472,6474020000
6473,6475020000
6474,6476021000
6475,6477021000
6476,6478021000
6477,6479021000
6478,6480021000
6479,6481021000
6480,6482021000
6481,6483021000
6482,6484021000
6483,6485021000
6484,6486021000
6485,6487025000
6486,6488022000
6487,6489025000
6488,6490022000
6489,6491022000
6490,6492022000
6491,6493022000
6492,6494022000
6493,6495026000
6494,6496022000
6495,6497023000
6496,6498023000
6497,6499023000
6498,6500023000
6499,6501023000
6500,6502023000
6501,6503023000
6502,6504023000
6503,6505024000
6504,6506024000
6505,6507024000
6506,6508024000
6507,6509024000
6508,6510024000
6509,6511024000
6510,6512024000
6511,6513024000
6512,6514025000
6513,6515025000
6514,6516025000
6515,6517025000
6516,6518025000
6517,6519025000
6518,6520025000
6519,6521025000
6520,6522026000
6521,6523026000
6522,6524026000
6523,6525026000
6524,6526026000
6525,6527026000
6526,6528026000
6527,6529026000
6528,6530026000
6529,6531026000
6530,6532026000
6531,6533027000
6532,6534027000
6533,6535027000
6534,6536027000
6535,6537027000
6536,6538027000
6537,6539030000
6538,6540027000
6539,6541027000
6540,6542027000
6541,6543027000
6542,6544027000
6543,6545028000
6544,6546031000
6545,6547028000
6546,6548028000
6547,6549028000
6548,6550028000
6549,6551031000
6550,6552028000
6551,6553028000
6552,6554028000
6553,6555029000
6554,6556029000
6555,6557029000
6556,6558029000
6557,6559029000
6558,6560029000
6559,6561029000
6560,6562029000
6561,6563029000
6562,6564029000
6563,6565029000
6564,6566030000
6565,6567030000
6566,6568030000
6567,6569030000
6568,6570030000
6569,6571030000
6570,6572030000
6571,6573030000
6572,6574030000
6573,6575031000
6574,6576031000
6575,6577031000
6576,6578031000
6577,6579031000
6578,6580031000
6579,6581031000
6580,6582031000
6581,6583031000
6582,6584031000
6583,6585031000
6584,6586035000
6585,6587031000
6586,6588032000
6587,6589035000
6588,6590032000
6589,6591032000
6590,6592032000
6591,6593032000
6592,6594032000
6593,6595032000
6594,6596032000
6595,6597032000
6596,6598033000
6597,6599033000
6598,6600033000
6599,6601033000
6600,6602033000
6601,6603033000
6602,6604033000
6603,6605033000
6604,6606033000
6605,6607033000
6606,6608033000
6607,6609033000
6608,6610034000
6609,6611034000
6610,6612034000
6611,6613034000
6612,6614034000
6613,6615034000
6614,6616034000
6615,6617034000
6616,6618034000
6617,6619034000
6618,6620034000
6619,6621035000
6620,6622035000
6621,6623035000
6622,6624035000
6623,6625035000
6624,6626035000
6625,6627035000
6626,6628035000
6627,6629035000
6628,6630035000
6629,6631035000
6630,6632036000
6631,6633036000
6632,6634036000
6633,6635036000
6634,6636036000
6635,6637036000
6636,6638036000
6637,6639036000
6638,6640036000
6639,6641036000
6640,6642037000
6641,6643037000
6642,6644037000
6643,6645037000
6644,6646037000
6645,6647037000
6646,6648037000
6647,6649040000
6648,6650037000
6649,6651037000
6650,6652037000
6651,6653038000
6652,6654038000
6653,6655038000
6654,6656038000
6655,6657038000
6656,6658038000
6657,6659038000
6658,6660038000
6659,6661038000
6660,6662038000
6661,6663038000
6662,6664038000
6663,6665039000
6664,6666043000
6665,6667039000
6666,6668039000
6667,6669039000
6668,6670039000
6669,6671039000
6670,6672039000
6671,6673039000
6672,6674039000
6673,6675039000
6674,6676039000
6675,6677040000
6676,6678040000
6677,6679040000
6678,6680040000
6679,6681040000
6680,6682040000
6681,6683040000
6682,6684041000
6683,6685040000
6684,6686041000
6685,6687041000
6686,6688041000
6687,6689041000
6688,6690041000
6689,6691041000
6690,6692041000
6691,6693041000
6692,6694041000
6693,6695041000
6694,6696042000
6695,6697041000
6696,6698042000
6697,6699042000
6698,6700042000
6699,6701042000
6700,6702042000
6701,6703042000
6702,6704045000
6703,6705045000
6704,6706046000
6705,6707042000
6706,6708042000
6707,6709046000
6708,6710043000
6709,6711043000
6710,6712043000
6711,6713043000
6712,6714046000
6713,6715043000
6714,6716043000
6715,6717043000
6716,6718043000
6717,6719043000
6718,6720043000
6719,6721044000
6720,6722044000
6721,6723044000
6722,6724044000
6723,6725044000
6724,6726044000
6725,6727044000
6726,6728044000
6727,6729044000
6728,6730044000
6729,6731044000
6730,6732045000
6731,6733045000
6732,6734048000
6733,6735045000
6734,6736045000
6735,6737045000
6736,6738045000
6737,6739045000
6738,6740045000
6739,6741045000
6740,6742045000
6741,6743049000
6742,6744046000
6743,6745046000
6744,6746046000
6745,6747046000
6746,6748046000
6747,6749046000
6748,6750046000
6749,6751049000
6750,6752046000
6751,6753046000
6752,6754047000
6753,6755047000
6754,6756047000
6755,6757047000
6756,6758047000
6757,6759050000
6758,6760047000
6759,6761048000
6760,6762048000
6761,6763048000
6762,6764048000
6763,6765048000
6764,6766048000
6765,6767048000
6766,6768048000
6767,6769048000
6768,6770048000
6769,6771048000
6770,6772055000
6771,6773063000
6772,6774063000
6773,6775063000
6774,6776063000
6775,6777063000
6776,6778063000
6777,6779063000
6778,6780064000
6779,6781064000
6780,6782064000
6781,6783064000
6782,6784064000
6783,6785064000
6784,6786064000
6785,6787064000
6786,6788064000
6787,6789067000
6788,6790064000
6789,6791064000
6790,6792068000
6791,6793065000
6792,6794065000
6793,6795065000
6794,6796065000
6795,6797065000
6796,6798065000
6797,6799065000
6798,6800065000
6799,6801066000
6800,6802066000
6801,6803066000
6802,6804066000
6803,6805066000
6804,6806066000
6805,6807066000
6806,6808066000
6807,6809066000
6808,6810066000
6809,6811066000
6810,6812067000
6811,6813067000
6812,6814067000
6813,6815067000
6814,6816067000
6815,6817067000
6816,6818070000
6817,6819067000
6818,6820067000
6819,6821067000
6820,6822067000
6821,6823068000
6822,6824068000
6823,6825068000
6824,6826068000
6825,6827068000
6826,6828068000
6827,6829068000
6828,6830068000
6829,6831068000
6830,6832068000
6831,6833068000
6832,6834068000
6833,6835068000
6834,6836069000
6835,6837072000
6836,6838069000
6837,6839069000
6838,6840069000
6839,6841069000
6840,6842069000
6841,6843069000
6842,6844069000
6843,6845070000
6844,6846070000
6845,6847070000
6846,6848070000
6847,6849070000
6848,6850070000
6849,6851070000
6850,6852070000
6851,6853070000
6852,6854070000
6853,6855070000
6854,6856070000
